Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,22/01/2020,20:15,20:30,268
57.149472,-2.097698,22/01/2020,20:30,20:45,292
57.149472,-2.097698,22/01/2020,20:45,21:00,308
57.149472,-2.097698,22/01/2020,21:00,21:15,256
57.149472,-2.097698,22/01/2020,21:15,21:30,228
57.149472,-2.097698,22/01/2020,21:30,21:45,212
57.149472,-2.097698,22/01/2020,21:45,22:00,216
57.149472,-2.097698,22/01/2020,22:00,22:15,180
57.149472,-2.097698,22/01/2020,22:15,22:30,220
57.149472,-2.097698,22/01/2020,22:30,22:45,248
57.149472,-2.097698,22/01/2020,22:45,23:00,184
57.149472,-2.097698,22/01/2020,23:00,23:15,200
57.149472,-2.097698,22/01/2020,23:15,23:30,152
57.149472,-2.097698,22/01/2020,23:30,23:45,156
57.149472,-2.097698,22/01/2020,23:45,24:00:00,152
57.149472,-2.097698,23/01/2020,00:00,00:15,140
57.149472,-2.097698,23/01/2020,00:15,00:30,124
57.149472,-2.097698,23/01/2020,00:30,00:45,104
57.149472,-2.097698,23/01/2020,00:45,01:00,128
57.149472,-2.097698,23/01/2020,01:00,01:15,80
57.149472,-2.097698,23/01/2020,01:15,01:30,100
57.149472,-2.097698,23/01/2020,01:30,01:45,92
57.149472,-2.097698,23/01/2020,01:45,02:00,92
57.149472,-2.097698,23/01/2020,02:00,02:15,148
57.149472,-2.097698,23/01/2020,02:15,02:30,208
57.149472,-2.097698,23/01/2020,02:30,02:45,132
57.149472,-2.097698,23/01/2020,02:45,03:00,128
57.149472,-2.097698,23/01/2020,03:00,03:15,76
57.149472,-2.097698,23/01/2020,03:15,03:30,40
57.149472,-2.097698,23/01/2020,03:30,03:45,36
57.149472,-2.097698,23/01/2020,03:45,04:00,32
57.149472,-2.097698,23/01/2020,04:00,04:15,52
57.149472,-2.097698,23/01/2020,04:15,04:30,24
57.149472,-2.097698,23/01/2020,04:30,04:45,24
57.149472,-2.097698,23/01/2020,04:45,05:00,28
57.149472,-2.097698,23/01/2020,05:00,05:15,72
57.149472,-2.097698,23/01/2020,05:15,05:30,88
57.149472,-2.097698,23/01/2020,05:30,05:45,68
57.149472,-2.097698,23/01/2020,05:45,06:00,92
